date, BAB 
05/17/1932, 0.003265193705670 
05/18/1932, 0.004544548173390 
05/19/1932,-0.009598140997700 
05/20/1932, 0.005299868431120 
05/21/1932, 0.003837245240410 
05/23/1932, 0.002135254913640 
05/24/1932, 0.004027589726550 
05/25/1932, 0.004713594582690 
05/26/1932,-0.021204614001000 
05/27/1932, 0.037096534960300 
05/28/1932,-0.004917482479630 
05/31/1932,-0.025772692388500 
06/01/1932,-0.032425686068300 
06/02/1932, 0.003380313796080 
06/03/1932,-0.002934733453390 
06/04/1932,-0.033362613219400 
06/06/1932, 0.004858939802870 
06/07/1932, 0.003937107281260 
06/08/1932,-0.009077422062840 
06/09/1932, 0.016385773965500 
06/10/1932,-0.028346791619200 
06/11/1932,-0.021001585558400 
06/13/1932, 0.013838102317200 
06/14/1932,-0.002561494884210 
06/15/1932,-0.006090231014150 
06/16/1932,-0.003874881878760 
06/17/1932, 0.030688851457000 
06/18/1932, 0.001528779246610 
06/20/1932,-0.012152914398700 
06/21/1932,-0.001850059297850 
06/22/1932, 0.015503313654500 
06/23/1932, 0.012719966402200 
06/24/1932,-0.002694530710850 
06/25/1932,-0.005048729647120 
06/27/1932, 0.024800993362800 
06/28/1932,-0.004600516134640 
06/29/1932, 0.001778949886180 
06/30/1932, 0.009718291257300 
07/01/1932, 0.028114882176400 
07/05/1932,-0.038927788816400 
07/06/1932,-0.003658533492930 
07/07/1932,-0.003384879966060 
07/08/1932,-0.007743342303260 
07/09/1932,-0.008824196068390 
07/11/1932, 0.004490740042300 
07/12/1932,-0.012433162637700 
07/13/1932, 0.002660801421000 
07/14/1932,-0.024108413353600 
07/15/1932, 0.013054697733200 
07/16/1932,-0.003011592249720 
07/18/1932, 0.003054093656420 
07/19/1932, 0.009418741894730 
07/20/1932,-0.027902208138800 
07/21/1932,-0.018817295801900 
07/22/1932,-0.004576935846760 
07/23/1932, 0.004494462855990 
07/25/1932,-0.030195925620400 
07/26/1932, 0.028986912908900 
07/27/1932,-0.020621360914900 
07/28/1932,-0.042432011759200 
07/29/1932,-0.041092552269100 
07/30/1932,-0.019139083032800 
08/01/1932,-0.017663947070400 
08/02/1932, 0.026198217142600 
08/03/1932,-0.034493199282500 
08/04/1932, 0.009563416444360 
08/05/1932,-0.010663029240300 
08/06/1932,-0.004765533694910 
08/08/1932,-0.015739099107600 
08/09/1932,-0.002087960989610 
08/10/1932,-0.016385204057900 
08/11/1932,-0.022742651406300 
08/12/1932, 0.087658448024300 
08/13/1932, 0.003749859359950 
08/15/1932,-0.034031671371700 
08/16/1932,-0.032861762526200 
08/17/1932, 0.035455078609000 
08/18/1932,-0.001690896990360 
08/19/1932, 0.002513247621830 
08/20/1932,-0.013181737606500 
08/22/1932,-0.025849881030500 
08/23/1932,-0.024599216614800 
08/24/1932,-0.027345090217600 
08/25/1932, 0.000104577260311 
08/26/1932,-0.043783927099100 
08/27/1932,-0.027381396133300 
08/29/1932, 0.019213580264200 
08/30/1932, 0.021553895660100 
08/31/1932, 0.022837072139300 
09/01/1932,-0.003711360841100 
09/02/1932, 0.014675842565300 
09/03/1932,-0.027947907757700 
09/06/1932, 0.017829387448000 
09/07/1932,-0.005756525338990 
09/08/1932, 0.023200112578900 
09/09/1932, 0.003893466050710 
09/10/1932, 0.016978883471700 
09/12/1932, 0.038813428250700 
09/13/1932, 0.007190177443050 
09/14/1932, 0.031776219445300 
09/15/1932,-0.023981122235400 
09/16/1932, 0.008986503543350 
09/17/1932, 0.009320054217310 
09/19/1932,-0.000866084554591 
09/20/1932,-0.017237094871500 
09/21/1932,-0.049309068861600 
09/22/1932, 0.040390944449600 
09/23/1932,-0.010506732413800 
09/24/1932,-0.024997000578100 
09/26/1932, 0.022357001559300 
09/27/1932,-0.007916066370750 
09/28/1932,-0.000852284562145 
09/29/1932, 0.001159043851640 
09/30/1932,-0.009661759454510 
10/01/1932,-0.004958354807420 
10/03/1932, 0.016391527497800 
10/04/1932,-0.004166810140900 
10/05/1932, 0.034681841030200 
10/06/1932, 0.005919062676820 
10/07/1932, 0.013023989508300 
10/08/1932, 0.018398528833800 
10/10/1932, 0.006152733609920 
10/11/1932,-0.015021664476300 
10/13/1932, 0.016385710125000 
10/14/1932,-0.016689214120200 
10/15/1932,-0.006707045097320 
10/17/1932,-0.003604625859200 
10/18/1932, 0.007948534184290 
10/19/1932,-0.003131517068050 
10/20/1932,-0.013235677700400 
10/21/1932, 0.009963324422650 
10/22/1932, 0.004201745193250 
10/24/1932,-0.006259924630740 
10/25/1932, 0.007815094774540 
10/26/1932,-0.012395088668200 
10/27/1932, 0.004423071322280 
10/28/1932,-0.007794974160620 
10/29/1932, 0.007428971681250 
10/31/1932, 0.002477801366180 
11/01/1932, 0.013573672144900 
11/02/1932, 0.010481994860100 
11/03/1932, 0.002982731285880 
11/04/1932,-0.015381673362500 
11/05/1932,-0.004459832744390 
11/07/1932,-0.026531075761200 
11/09/1932, 0.006784301321220 
11/10/1932,-0.029985103857300 
11/11/1932,-0.006600304269930 
11/12/1932,-0.013833610536500 
11/14/1932, 0.020397947407100 
11/15/1932, 0.007517366101700 
11/16/1932, 0.021915801136200 
11/17/1932, 0.010967185129800 
11/18/1932, 0.005160171782540 
11/19/1932,-0.010408627277500 
11/21/1932,-0.001196201567250 
11/22/1932, 0.003179620631610 
11/23/1932, 0.016505246976200 
11/25/1932, 0.007329568770500 
11/26/1932,-0.001393754142560 
11/28/1932, 0.000112881417288 
11/29/1932, 0.006509427990860 
11/30/1932, 0.016152990303000 
12/01/1932,-0.008594230845280 
12/02/1932, 0.017832207895200 
12/03/1932, 0.009846141404670 
12/05/1932,-0.013110938147000 
12/06/1932,-0.015317483917800 
12/07/1932,-0.011990310678700 
12/08/1932, 0.001656998373860 
12/09/1932, 0.006368283254190 
12/10/1932, 0.005589820098640 
12/12/1932,-0.002355094101440 
12/13/1932, 0.010199736734100 
12/14/1932,-0.008916087931940 
12/15/1932, 0.005752162131080 
12/16/1932, 0.016420656391000 
12/17/1932,-0.005440348321840 
12/19/1932,-0.000865460725936 
12/20/1932, 0.005263769758890 
12/21/1932, 0.008524143547140 
12/22/1932, 0.002769216468780 
12/23/1932, 0.007903152019690 
12/24/1932,-0.011561357049000 
12/27/1932, 0.007346703246530 
12/28/1932,-0.024206156406500 
12/29/1932,-0.001800133038380 
12/30/1932,-0.005745368654620 
12/31/1932,-0.013835157627700 
01/03/1933, 0.018160877041700 
01/04/1933,-0.034529059633400 
01/05/1933,-0.012427950092500 
01/06/1933,-0.006034871084470 
01/09/1933,-0.002960685960520 
01/10/1933,-0.025930441974500 
01/11/1933,-0.010863679482200 
01/12/1933, 0.005084661772130 
01/13/1933, 0.040060091990200 
01/14/1933, 0.002618263301090 
01/16/1933, 0.006803479749000 
01/17/1933, 0.016330005447700 
01/18/1933, 0.009581671263900 
01/19/1933,-0.014443358779200 
01/20/1933,-0.004240285617340 
01/21/1933, 0.009156299000620 
01/23/1933,-0.012728708411200 
01/24/1933, 0.010641115779400 
01/25/1933, 0.008415987122520 
01/26/1933,-0.005680651479610 
01/27/1933,-0.006537882209570 
01/28/1933, 0.010545541779000 
01/30/1933,-0.005397392470190 
01/31/1933, 0.009650217938060 
02/01/1933, 0.019081449075400 
02/02/1933,-0.006115724667130 
02/03/1933, 0.004063493376100 
02/04/1933,-0.003836036184560 
02/06/1933,-0.003952235574380 
02/07/1933,-0.001899995216410 
02/08/1933,-0.006709957632540 
02/09/1933,-0.022171506306300 
02/10/1933, 0.020438463982700 
02/11/1933,-0.003447604084610 
02/14/1933, 0.019786761919900 
02/15/1933, 0.007171880802410 
02/16/1933, 0.008252339222300 
02/17/1933,-0.009758192982410 
02/18/1933,-0.000503884860420 
02/20/1933, 0.004338743602420 
02/21/1933, 0.000467321111690 
02/23/1933, 0.022211316566900 
02/24/1933,-0.013136555452500 
02/25/1933, 0.008427924241490 
02/27/1933, 0.009414005145670 
02/28/1933,-0.014527276612200 
03/01/1933,-0.009096726924950 
